index,wass_dist
710.0,0.59361636
711.0,1.613939337
712.0,1.548974836
713.0,0.341222435
714.0,0.815179841
715.0,1.68463256
716.0,1.968770707
717.0,0.755773131
718.0,0.54981693
719.0,0.981804054
720.0,0.881716479
721.0,0.591378391
722.0,0.659416361
723.0,0.249739896
724.0,0.355728821
725.0,0.918728013
726.0,3.389708154
728.0,0.277798119
729.0,1.935650897
730.0,0.690335927
731.0,3.738370393
732.0,0.568974059
733.0,0.277070435
734.0,0.895298328
735.0,1.277378778
736.0,0.197363665
737.0,0.675372288
738.0,0.300710062
739.0,1.453792576
741.0,6.771625654
743.0,0.853149646
744.0,3.860425927
745.0,10.98381412
746.0,4.890219752
747.0,1.14899414
748.0,2.51187542
749.0,0.550105812
750.0,0.471472174
751.0,0.484126239
752.0,3.08724327
753.0,0.406542012
754.0,0.578044584
755.0,0.611994276
756.0,1.963558082
757.0,1.577561895
758.0,3.676574046
759.0,8.904243306
760.0,1.31441275
761.0,6.420198542
762.0,3.158150978
763.0,4.169939388
764.0,18.45463061
765.0,2.029240536
766.0,2.173695409
767.0,6.445957663
768.0,2.610018019
769.0,6.446815343
770.0,22.60047152
771.0,1.0816023
772.0,0.849852309
773.0,11.23756959
774.0,2.348805658
775.0,2.794499088
776.0,0.336727087
777.0,0.693957925
779.0,0.698339825
780.0,1.131816375
781.0,2.293367026
782.0,0.556673377
783.0,8.611983047
784.0,13.90028664
785.0,0.425287756
786.0,2.337494314
787.0,1.73192361
788.0,2.633003402
789.0,0.655160613
790.0,0.465536287
791.0,4.557117529
792.0,2.526770312
793.0,1.133433625
794.0,0.816678008
795.0,5.795067353
796.0,1.684423028
797.0,1.255663438
798.0,1.564232665
799.0,3.395020454
800.0,4.750279848
801.0,3.738092978
803.0,1.183268121
804.0,15.94921187
805.0,1.919943101
806.0,7.424169037
807.0,3.229476252
808.0,3.945179187
809.0,2.013084123
811.0,9.57111286
812.0,4.013101585
813.0,5.842298843
814.0,0.783575533
815.0,8.746904467
816.0,3.587159023
817.0,0.928120333
818.0,1.884551109
819.0,0.660914296
820.0,0.734326086
821.0,1.408195556
822.0,0.901217328
823.0,1.09393477
825.0,7.54544517
827.0,1.611086371
828.0,2.001616889
829.0,9.535034159
830.0,4.744028293
831.0,6.322417719
832.0,2.91592583
833.0,0.601042225
834.0,1.685721129
835.0,12.61500942
836.0,2.663458017
837.0,0.397482263
838.0,5.360808293
839.0,1.584955057
840.0,3.211589666
841.0,3.205158965
842.0,7.193427667
843.0,1.955227879
844.0,0.632287303
845.0,3.95774985
846.0,0.883201558
847.0,0.917226262
848.0,4.480370611
849.0,1.210126697
851.0,0.2653176
852.0,5.344589207
853.0,4.165849503
854.0,1.716258437
855.0,6.524684643
856.0,7.920570996
857.0,1.92314146
858.0,7.507644463
859.0,22.05893842
861.0,3.183055293
862.0,1.155639641
863.0,0.24157203
864.0,1.674250531
865.0,1.693369984
868.0,1.809489868
869.0,1.667515521
870.0,23.50421598
872.0,1.725860982
873.0,2.054595142
875.0,7.099076686
876.0,0.509366887
877.0,9.495765272
878.0,2.391033013
879.0,8.983122478
881.0,12.37704178
882.0,0.792586829
884.0,10.26423317
885.0,1.21217095
886.0,24.95594504
887.0,3.632233535
890.0,2.884098896
891.0,1.401296278
892.0,1.923258441
893.0,5.95006294
894.0,4.525750429
896.0,1.216657959
897.0,6.743515851
898.0,1.774870357
900.0,9.555553758
901.0,0.87713414
902.0,1.294236649
903.0,1.074941425
904.0,1.395688527
905.0,1.849961955
906.0,0.404204964
907.0,2.960104689
908.0,3.179106589
909.0,0.738148496
910.0,2.361084583
911.0,4.437373426
912.0,3.497358608
913.0,5.924204139
914.0,0.357639989
915.0,13.3691484
916.0,6.006856334
917.0,1.668272238
918.0,1.964169711
919.0,2.22302554
920.0,2.21774399
921.0,2.645146837
922.0,4.831467459
923.0,12.72065932
924.0,0.971316485
925.0,1.201129906
926.0,1.259825686
927.0,1.310821501
928.0,17.05435507
929.0,11.10034372
930.0,0.579543772
931.0,1.550456868
932.0,19.46308681
933.0,2.690147033
934.0,1.08794216
935.0,6.431809608
936.0,0.784959771
937.0,9.298033332
938.0,0.169157771
940.0,2.59153844
941.0,0.826934247
942.0,0.786663572
945.0,1.121476819
946.0,2.216325111
947.0,1.739127492
948.0,3.547350637
949.0,4.259620195
950.0,3.237682423
951.0,0.486874495
952.0,0.93203207
953.0,1.827333071
954.0,6.739914814
955.0,1.488580982
956.0,14.73773959
957.0,2.869270221
959.0,4.168849469
960.0,11.76967152
961.0,3.099326073
963.0,1.487408372
964.0,3.833015888
965.0,2.136467935
966.0,3.33199079
967.0,1.722676095
968.0,2.588630157
969.0,5.96848209
970.0,1.376973759
971.0,14.12507492
